method,dataset,n_clusters,top_k,test_accuracy,confidence,negative_f1,positive_f1,elapsed
LayerWise_9216_PCA,imdb,1024,64,0.53624,0.2347932912376005,0.47985643786451326,0.58159509202454,0.4915037155151367
LayerWise_9216_PCA,imdb,1024,128,0.53536,0.2347932912376005,0.469443683200877,0.5867074645983065,0.5172035694122314
LayerWise_9216_PCA,imdb,1024,256,0.54208,0.2347932912376005,0.48357993504150126,0.5886749065823513,0.5737357139587402
LayerWise_9216_PCA,imdb,1024,512,0.54452,0.2347932912376005,0.495145200620705,0.585097467662598,0.6152005195617676
LayerWise_9216_PCA,sst2,2,1,0.5091743119266054,0.12439203572738089,0.0,0.6747720364741641,0.007954597473144531
LayerWise_9216_PCA,sst2,4,1,0.5091743119266054,0.10772585893513045,0.0,0.6747720364741641,0.00814962387084961
LayerWise_9216_PCA,sst2,4,2,0.5091743119266054,0.10772585893513045,0.0,0.6747720364741641,0.00792694091796875
LayerWise_9216_PCA,sst2,8,1,0.5206422018348624,0.13725265843229054,0.1218487394957983,0.6703470031545742,0.00803232192993164
LayerWise_9216_PCA,sst2,8,2,0.5091743119266054,0.13725265843229054,0.0,0.6747720364741641,0.007833480834960938
LayerWise_9216_PCA,sst2,8,4,0.5091743119266054,0.13725265843229054,0.0,0.6747720364741641,0.007599592208862305
LayerWise_9216_PCA,sst2,16,1,0.5240825688073395,0.13672764792587977,0.09978308026030368,0.6765393608729541,0.008071660995483398
LayerWise_9216_PCA,sst2,16,2,0.5091743119266054,0.13672764792587977,0.0,0.6747720364741641,0.007659435272216797
LayerWise_9216_PCA,sst2,16,4,0.5091743119266054,0.13672764792587977,0.0,0.6747720364741641,0.007817745208740234
LayerWise_9216_PCA,sst2,16,8,0.5091743119266054,0.13672764792587977,0.0,0.6747720364741641,0.007858514785766602
LayerWise_9216_PCA,sst2,32,1,0.5275229357798165,0.13677993234649544,0.13080168776371306,0.6755905511811023,0.00819087028503418
LayerWise_9216_PCA,sst2,32,2,0.5206422018348624,0.13677993234649544,0.07929515418502203,0.6759689922480621,0.008068084716796875
LayerWise_9216_PCA,sst2,32,4,0.5137614678899083,0.13677993234649544,0.09012875536480686,0.6682316118935837,0.007965803146362305
LayerWise_9216_PCA,sst2,32,8,0.5401376146788991,0.13677993234649544,0.2361904761904762,0.6710418375717802,0.007999181747436523
LayerWise_9216_PCA,sst2,32,16,0.5091743119266054,0.13677993234649544,0.0,0.6747720364741641,0.008285045623779297
LayerWise_9216_PCA,sst2,64,1,0.5206422018348624,0.14718093124807047,0.07929515418502203,0.6759689922480621,0.008086204528808594
LayerWise_9216_PCA,sst2,64,2,0.5149082568807339,0.14718093124807047,0.04081632653061224,0.6753645433614736,0.008247137069702148
LayerWise_9216_PCA,sst2,64,4,0.5172018348623854,0.14718093124807047,0.09071274298056155,0.6713505074160812,0.008191347122192383
LayerWise_9216_PCA,sst2,64,8,0.5298165137614679,0.14718093124807047,0.21455938697318006,0.6644844517184942,0.008768081665039062
LayerWise_9216_PCA,sst2,64,16,0.5091743119266054,0.14718093124807047,0.0,0.6747720364741641,0.008450508117675781
LayerWise_9216_PCA,sst2,64,32,0.5091743119266054,0.14718093124807047,0.0,0.6747720364741641,0.008634328842163086
LayerWise_9216_PCA,sst2,128,1,0.5114678899082569,0.14775509730472935,0.03619909502262443,0.6728110599078341,0.008153200149536133
LayerWise_9216_PCA,sst2,128,2,0.5126146788990825,0.14775509730472935,0.027459954233409613,0.6748278500382554,0.00869607925415039
LayerWise_9216_PCA,sst2,128,4,0.518348623853211,0.14775509730472935,0.0625,0.675925925925926,0.008646249771118164
